model_key,model,condition,patient_id,repetition,run,timestamp,raw_valid_json,schema_match,repair_needed,structural_drift_score,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,16,3,2026-05-22T02:13:49.580212,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,2,1,2026-05-22T02:13:53.957189,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,2,2,2026-05-22T02:13:58.246709,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,2,3,2026-05-22T02:14:02.676875,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,5,1,2026-05-22T02:14:08.982041,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,5,2,2026-05-22T02:14:13.487637,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,5,3,2026-05-22T02:14:19.272830,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,10,1,2026-05-22T02:14:24.971056,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,10,2,2026-05-22T02:14:30.209029,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,10,3,2026-05-22T02:14:34.498468,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,16,1,2026-05-22T02:14:41.201309,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,16,2,2026-05-22T02:14:45.355081,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,16,3,2026-05-22T02:14:49.444868,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,2,1,2026-05-22T02:14:55.512209,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,2,2,2026-05-22T02:15:00.161299,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,2,3,2026-05-22T02:15:03.790292,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,5,1,2026-05-22T02:15:06.729122,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,5,2,2026-05-22T02:15:12.250520,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,5,3,2026-05-22T02:15:16.094356,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,10,1,2026-05-22T02:15:19.187745,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,10,2,2026-05-22T02:15:22.419456,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,10,3,2026-05-22T02:15:25.931326,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,16,1,2026-05-22T02:15:29.417192,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,16,2,2026-05-22T02:15:32.439299,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,16,3,2026-05-22T02:15:35.638651,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,2,1,2026-05-22T02:15:39.139854,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,2,2,2026-05-22T02:15:43.023786,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,2,3,2026-05-22T02:15:46.421599,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,5,1,2026-05-22T02:15:50.224068,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,5,2,2026-05-22T02:15:54.760232,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,5,3,2026-05-22T02:15:59.006052,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,10,1,2026-05-22T02:16:06.833925,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,10,2,2026-05-22T02:16:11.942231,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,10,3,2026-05-22T02:16:16.490805,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,16,1,2026-05-22T02:16:20.555989,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,16,2,2026-05-22T02:16:25.798996,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,16,3,2026-05-22T02:16:31.056665,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,2,1,2026-05-22T02:16:35.754968,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,2,2,2026-05-22T02:16:40.410160,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,2,3,2026-05-22T02:16:45.096468,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,5,1,2026-05-22T02:16:49.512057,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,5,2,2026-05-22T02:16:53.517910,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,5,3,2026-05-22T02:16:57.439284,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,10,1,2026-05-22T02:17:01.977287,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,10,2,2026-05-22T02:17:06.978268,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,10,3,2026-05-22T02:17:11.126070,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,16,1,2026-05-22T02:17:15.741449,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,16,2,2026-05-22T02:17:20.100489,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_08,16,3,2026-05-22T02:17:26.176813,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,2,1,2026-05-22T02:17:29.324240,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,2,2,2026-05-22T02:17:32.405339,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,2,3,2026-05-22T02:17:35.744791,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,5,1,2026-05-22T02:17:38.887397,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,5,2,2026-05-22T02:17:42.257990,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,5,3,2026-05-22T02:17:45.638678,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,10,1,2026-05-22T02:17:49.660854,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,10,2,2026-05-22T02:17:52.955447,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,10,3,2026-05-22T02:17:56.333861,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,16,1,2026-05-22T02:17:59.534304,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,16,2,2026-05-22T02:18:02.962381,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_09,16,3,2026-05-22T02:18:06.407122,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,2,1,2026-05-22T02:18:10.754298,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,2,2,2026-05-22T02:18:14.713975,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,2,3,2026-05-22T02:18:19.211915,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,5,1,2026-05-22T02:18:23.920118,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,5,2,2026-05-22T02:18:28.370926,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,5,3,2026-05-22T02:18:32.312132,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,10,1,2026-05-22T02:18:36.033508,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,10,2,2026-05-22T02:18:40.919004,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,10,3,2026-05-22T02:18:45.348094,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,16,1,2026-05-22T02:18:49.931128,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,16,2,2026-05-22T02:18:54.523780,1,1,0,0.0,0,0,0,0
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_10,16,3,2026-05-22T02:18:59.906398,1,1,0,0.0,0,0,0,0
